"Severity","ThreadID","Date","Time","Application","Message"
"ERROR","web-0","12/02/2011","18:01:10","","key [APPLICATIONAME] doesn't exist in struct (keys:applicationname,WHEELS)"
"ERROR","web-0","12/02/2011","18:01:10","","key [APPLICATIONAME] doesn't exist in struct (keys:applicationname,WHEELS)"
"ERROR","web-0","12/02/2011","18:01:40","","key [APPLICATIONAME] doesn't exist in struct (keys:applicationname,WHEELS)"
"ERROR","web-0","12/02/2011","18:01:41","","key [APPLICATIONAME] doesn't exist in struct (keys:applicationname,WHEELS)"
"ERROR","web-0","12/02/2011","18:01:53","","key [SINGLETABLEINHERITANCE] doesn't exist in struct (keys:REMEMBERME)"
"ERROR","web-0","12/02/2011","18:02:20","","key [SINGLETABLEINHERITANCE] doesn't exist in struct (keys:REMEMBERME)"
"ERROR","web-0","12/02/2011","18:02:21","","key [SINGLETABLEINHERITANCE] doesn't exist in struct (keys:REMEMBERME)"
"ERROR","web-0","12/02/2011","18:02:26","","Can't cast Complex Object Type Struct to String; Use Build-In-Function ""serialize(Struct):String"" to create a String from Struct"
"ERROR","web-0","12/02/2011","18:02:58","","Can't cast Complex Object Type Struct to String; Use Build-In-Function ""serialize(Struct):String"" to create a String from Struct"
"ERROR","web-0","12/02/2011","18:03:03","","Component [controllers.Sessions] has no acessible Member with name [750CA8D33AB3C8CA403EAA695D943C3A]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/02/2011","18:04:04","","Component [controllers.Sessions] has no acessible Member with name [750CA8D33AB3C8CA403EAA695D943C3A]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/02/2011","18:04:05","","Component [controllers.Sessions] has no acessible Member with name [750CA8D33AB3C8CA403EAA695D943C3A]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/02/2011","18:04:32","","component [plugins.RememberMe.RememberMe] has no  function with name [init]"
"ERROR","web-0","12/02/2011","18:07:19","","No matching Method/Function for GETUNIQUENAME()"
"ERROR","web-0","12/02/2011","18:07:49","","No matching Method/Function for GETUNIQUENAME()"
"ERROR","web-0","12/02/2011","18:08:17","","No matching Method/Function for $RM_GETUNIQUENAME()"
"ERROR","web-0","12/02/2011","18:08:49","","No matching Method/Function for $RM_GETUNIQUENAME()"
"ERROR","web-0","12/02/2011","18:09:24","","Can't cast Complex Object Type Struct to String; Use Build-In-Function ""serialize(Struct):String"" to create a String from Struct"
"ERROR","web-0","12/02/2011","18:09:48","","Can't cast Complex Object Type Struct to String; Use Build-In-Function ""serialize(Struct):String"" to create a String from Struct"
"ERROR","web-0","12/02/2011","18:10:22","","Can't cast Complex Object Type Struct to String; Use Build-In-Function ""serialize(Struct):String"" to create a String from Struct"
"ERROR","web-0","12/02/2011","18:10:51","","Can't cast Complex Object Type Struct to String; Use Build-In-Function ""serialize(Struct):String"" to create a String from Struct"
"ERROR","web-0","12/02/2011","18:21:35","","Component [controllers.Sessions] has no acessible Member with name [WHEELS]"
"ERROR","web-0","12/02/2011","18:23:02","","Component [controllers.Sessions] has no acessible Member with name [WHEELS]"
"ERROR","web-0","12/02/2011","18:23:33","","Component [controllers.Sessions] has no acessible Member with name [WHEELS]"
"ERROR","web-0","12/02/2011","18:29:10","","Component [controllers.Sessions] has no acessible Member with name [WHEELS]"
"ERROR","web-0","12/03/2011","15:27:31","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/03/2011","16:09:45","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:45:29","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:45:32","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:45:32","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:45:33","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:45:33","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:46:09","","component [plugins.RememberMe.RememberMe] has no private function with name [init]; accessible functions are [REMEMBERME,REMEMBER,$RM_GETUNIQUENAME,INIT,SOMETHING]"
"ERROR","web-0","12/04/2011","11:46:27","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:49:24","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","11:51:50","","Component [controllers.Sessions] has no acessible Member with name [SOMETHING]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","12/04/2011","12:19:48","","component [controllers.Sessions] has no private function with name [init]; accessible functions are [$THROW,CONTENTFORLAYOUT,$ADDCACHABLEACTION,RENDERPAGE,$HASCACHABLEACTIONS,$LISTCLEAN,RADIOBUTTONTAG,$INCLUDEANDOUTPUT,$RENDERPAGEANDADDTOCACHE,$USELAYOUT,$CACHABLEACTIONS,SETFILTERCHAIN,$GENERATERENDERWITHTEMPLATEPATH,ISPOST,$ARGS,$APPENDQUERYSTRING,$LOADPLUGINS,FORMATDATE,FLASHDELETE,REDIRECTTO,$REMOVEFROMCACHE,$CREATELABEL,REDIRECTAFTERLOGIN,$URLENCODE,RESTRICTACCESS,TIMESELECT,FILEFIELDTAG,$TOXML,$ADDTOJAVASCRIPTATTRIBUTE,DATESELECTTAGS,CAPITALIZE,$INCLUDEORRENDERPARTIAL,STRIPLINKS,$CLEARCACHE,STRIPTAGS,$CACHE,$TAG,BUTTONTO,$TAGATTRIBUTE,SETRESPONSE,$AMPMSELECTTAG,HUMANIZE,TEXTAREA,$SECONDSELECTTAG,ERRORMESSAGEON,$INCLUDEFILE,$PERFORMEDREDIRECT,STYLESHEETLINKTAG,$CREATECONTROLLERCLASS,$STRUCTKEYSEXIST,$INVOKE,$GETFIELDLABEL,HYPHENIZE,$CLEARMODELINITIALIZATIONCACHE,ISGET,$WDDX,$OPTIONSFORSELECT,FLASHINSERT,$INITCONTROLLERCLASS,$HASMANYFORMVALUE,$INCLUDE,$HASHEDKEY,$CHECKMINIMUMVERSION,$CHECKVERIFICATIONSVARS,TIMEAGOINWORDS,RENDERNOTHING,$ASSETDOMAIN,HASMANYCHECKBOX,BUTTONTAG,$ZIP,RENDERWITH,$HTMLHEAD,$RM_GETUNIQUENAME,TIMESELECTTAGS,LINKTO,H,DAYSELECTTAG,$NAMEDREADLOCK,DEOBFUSCATEPARAM,TEXTFIELD,TEXTFIELDTAG,$FORMBEFOREELEMENT,$RENDERPAGE,$GETFLASHSTORAGE,INCLUDECONTENT,REMEMBERME,ISAJAX,$CREATEMODELCLASS,$COMBINEARGUMENTS,$OPTION,$CONSTRUCTPARAMS,FLASHMESSAGETAG,TIMEUNTILINWORDS,MINUTESELECTTAG,GETCONNECTEDUSER,LOGIN,$ELEMENT,JAVASCRIPTINCLUDETAG,$GETCONTROLLERCLASSDATA,$FLASHCLEAR,$ADDTOCACHE,$MAXLENGTH,INDEX,SENDEMAIL,GET,RENDERTEXT,$GETOBJECT,SELECT,INIT,$SIMPLELOCK,$LOADROUTES,ADDDEFAULTROUTES,$INITCONTROLLEROBJECT,$OBJECTNAME,ADDFORMAT,PAGINATIONLINKS,ISSECURE,$SWAPARRAYPOSITIONSFORIDS,REMEMBER,FLASHCLEAR,MODEL,CONNECT,DATETIMESELECT,SET,SINGULARIZE,$ABORTINVALIDREQUEST,$INITIALIZEREQUESTSCOPE,$HEADER,RESPONSE,$RUNVERIFICATIONS,$GETREDIRECT,$ABORT,$MONTHSELECTTAG,URLFOR,$YEARSELECTTAG,USESLAYOUT,$REQUESTCONTENTTYPE,$CACHEDCONTROLLERCLASSEXISTS,FILEFIELD,PROVIDES,$CACHESETTINGSFORACTION,$MAIL,MAILTO,$RENDERPARTIALANDADDTOCACHE,$FORMAFTERELEMENT,TOXHTML,FLASHISEMPTY,CHECKBOX,$CLEARCONTROLLERINITIALIZATIONCACHE,MONTHSELECTTAG,FLASHCOUNT,$SINGULARIZEORPLURALIZE,ENDFORMTAG,FLASH,CHECKBOXTAG,$OBJECTCACHE,VERIFIES,HIGHLIGHT,HASMANYRADIOBUTTON,$CLEARCACHABLEACTIONS,$SETNAMEDROUTEPOSITIONS,CACHES,INCLUDELAYOUT,CONTENTFOR,$PERFORMEDRENDER,$MAPSTRUCT,$SETTING,MIMETYPES,RADIOBUTTON,$IMAGETAG,ONLYPROVIDES,$DIRECTORY,$ARGUMENTSFORPARTIAL,PASSWORDFIELDTAG,$STRUCTDELETE,INCLUDEDINOBJECT,TRUNCATE,$READFLASH,RESETCYCLE,BADLOGIN,FILTERS,AUTOLINK,DISTANCEOFTIMEINWORDS,$FILEEXISTSNOCASE,FLASHKEEP,$TAGID,HIDDENFIELD,$YEARMONTHHOURMINUTESECONDSELECTTAG,$SETCONTROLLERCLASSDATA,FLASHMESSAGES,$OBJECTFILENAME,$FORMATTEMPLATEPATHEXISTS,SUBMITTAG,$CREATECONTROLLEROBJECT,VERIFICATIONCHAIN,$CGISCOPE,$RENDERLAYOUT,$ROUTEVARIABLES,TITLEIZE,$RUNFILTERS,SECONDSELECTTAG,SIMPLEFORMAT,$CREATEOBJECTFROMROOT,$DUMP,$HOURSELECTTAG,$ABORTISSUED,$ADDIMAGETAGTOCACHE,SENDFILE,$DOLLARIFY,$TAGNAME,LOGOUT,$FORMHASERROR,$AUTOLINKLOOP,PAGINATION,DATETIMESELECTTAGS,CHECKLOGINPARAMS,$DATEORTIMESELECT,ISCONNECTED,$SETCACHABLEACTIONS,$WRITEFLASH,$FORMVALUE,$RENDERPARTIAL,PLUGINNAMES,PASSWORDFIELD,$CONTENT,$DAYSELECTTAG,FILTERCHAIN,$DOUBLECHECKEDLOCK,$IMAGE,$DBINFO,ADDROUTE,$PROCESSACTION,OBFUSCATEPARAM,CYCLE,$MINUTESELECTTAG,$SETFLASHSTORAGE,PLURALIZE,HOURSELECTTAG,SELECTTAG,ERRORMESSAGESFOR,$FINDROUTE,DATESELECT,GETCONNECTEDUSERID,SETVERIFICATIONCHAIN,$INCLUDEANDRETURNOUTPUT,$DATEFORSELECTTAGS,YEARSELECTTAG,CONTROLLER,$LOCATION,$CACHECOUNT,$CALLACTION,RENDERPARTIAL,$PERFORMEDRENDERORREDIRECT,IMAGETAG,$CALLACTIONANDADDTOCACHE,INCLUDEPARTIAL,$CACHEDMODELCLASSEXISTS,$DEBUGPOINT,EXCERPT,$GENERATEINCLUDETEMPLATEPATH,$FILE,$DEPRECATED,HIDDENFIELDTAG,$TIMESPANFORCACHE,FLASHKEYEXISTS,$ACCEPTABLEFORMATS,$CONVERTTOSTRING,$YEARMONTHHOURMINUTESECONDSELECTTAGCONTENT,TEXTAREATAG,DISCONNECT,WORDTRUNCATE,$GETFROMCACHE,STARTFORMTAG]"
"ERROR","web-0","12/04/2011","13:17:28","","No matching Method/Function for FORGETME()"
"ERROR","web-0","12/04/2011","13:19:14","","The parameter encryptionKey to function setCookie is required but was not passed in."
"ERROR","web-0","12/04/2011","13:21:09","","The parameter encryptionKey to function setCookie is required but was not passed in."
"ERROR","web-0","12/04/2011","13:22:09","","The parameter encryptionKey to function setCookie is required but was not passed in."
"ERROR","web-0","12/04/2011","13:44:14","","Can't cast String [1B7EECC8-0F6F-4] to a value of type [Struct]; Java type of the object is java.lang.String"
"ERROR","web-0","12/04/2011","13:40:54","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:41:56","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:42:27","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:42:28","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:42:42","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:42:42","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:42:46","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:43:42","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:43:42","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:43:43","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:43:48","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:46:24","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:50:13","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","13:51:15","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/04/2011","15:06:10","","component [plugins.RememberMe.RememberMe] has no  function with name [init]"
"ERROR","web-0","12/04/2011","15:07:19","","Component [controllers.Sessions] has no acessible Member with name [WHEELS]"
"ERROR","web-0","12/04/2011","15:08:10","","Component [controllers.Sessions] has no acessible Member with name [WHEELS]"
"ERROR","web-0","12/04/2011","15:21:20","","variable [PARAMS] doesn't exist"
"ERROR","web-0","12/05/2011","13:39:17","","Wrong keysize: must be equal to 128, 192 or 256"
"ERROR","web-0","06/27/2012","21:40:15","","Page /plugins/SingleTableInheritance/SingleTableInheritance.cfc [C:\dev\websites\cfw-usermanager\plugins\SingleTableInheritance\SingleTableInheritance.cfc] not found"
"ERROR","web-0","06/27/2012","21:40:28","","Page /plugins/SingleTableInheritance/SingleTableInheritance.cfc [C:\dev\websites\cfw-usermanager\plugins\SingleTableInheritance\SingleTableInheritance.cfc] not found"
"ERROR","web-0","06/27/2012","21:40:36","","key [CUSTOMER] doesn't exist in struct (keys:action,controller,reload)"
"ERROR","web-0","06/27/2012","21:41:28","","variable [USER] doesn't exist"
"ERROR","web-0","06/28/2012","00:12:38","","No matching Method/Function for SIGNEDIN()"
"ERROR","web-0","06/28/2012","00:17:16","","No matching Method/Function for RENDER(string)"
"ERROR","web-0","06/28/2012","00:17:28","","Page /views/new/create.cfm [C:\dev\websites\cfw-usermanager\views\new\create.cfm] not found"
"ERROR","web-0","06/28/2012","00:40:49","","No matching Method/Function [SENDMAIL] for call with named arguments found "
"ERROR","web-0","06/28/2012","08:20:33","","key [NAME] doesn't exist in struct (keys:ID)"
"ERROR","web-0","06/28/2012","08:34:38","","key [NAME] doesn't exist in struct (keys:ID)"
"ERROR","web-0","06/28/2012","08:39:33","","No matching property [NAME] found in [railo.runtime.type.UDFImpl]"
"ERROR","web-0","06/28/2012","08:39:56","","No matching property [NAME] found in [railo.runtime.type.UDFImpl]"
"ERROR","web-0","06/28/2012","08:42:29","","Page /password-resets/index.cfm [C:\dev\websites\cfw-usermanager\password-resets\index.cfm] not found"
"ERROR","web-0","06/28/2012","08:42:56","","Page /password-resets/new.cfm [C:\dev\websites\cfw-usermanager\password-resets\new.cfm] not found"
"ERROR","web-0","06/28/2012","09:52:49","","The parameter pattern to function addRoute is required but was not passed in."
"ERROR","web-0","06/28/2012","09:59:40","","No matching Method/Function for CURRENTUSER()"
"ERROR","web-0","06/28/2012","10:00:26","","No matching Method/Function for CURRENTUSER()"
"ERROR","web-0","06/28/2012","10:01:38","","No matching Method/Function for CURRENTUSER()"
"ERROR","web-0","06/28/2012","10:01:42","","No matching Method/Function for CURRENTUSER()"
"ERROR","web-0","06/28/2012","10:01:54","","No matching Method/Function for CURRENTUSER()"
"ERROR","web-0","06/28/2012","10:02:07","","No matching Method/Function for CURRENTUSER()"
"ERROR","web-0","06/28/2012","10:57:45","","key [KEY] doesn't exist in struct (keys:ROUTE,ACTION,CONTROLLER)"
"ERROR","web-0","06/28/2012","10:58:47","","key [KEY] doesn't exist in struct (keys:ROUTE,ACTION,CONTROLLER)"
"ERROR","web-0","06/28/2012","10:59:05","","No matching property [NAME] found in [railo.runtime.type.UDFImpl]"
"ERROR","web-0","06/28/2012","10:59:19","","No matching property [NAME] found in [railo.runtime.type.UDFImpl]"
"ERROR","web-0","06/28/2012","11:12:21","","key [KEY] doesn't exist in struct (keys:action,controller)"
"ERROR","web-0","06/28/2012","11:20:44","","key [KEY] doesn't exist in struct (keys:action,controller,user)"
"ERROR","web-0","06/28/2012","11:21:05","","key [KEY] doesn't exist in struct (keys:action,controller,user)"
"ERROR","web-0","06/28/2012","11:28:11","","Page /views/users/_user_form.cfm [C:\dev\websites\cfw-usermanager\views\users\_user_form.cfm] not found"
"ERROR","web-0","06/28/2012","11:30:41","","Page /views/users/_user_form.cfm [C:\dev\websites\cfw-usermanager\views\users\_user_form.cfm] not found"
"ERROR","web-0","06/28/2012","11:31:00","","Page /views/users/_user_form.cfm [C:\dev\websites\cfw-usermanager\views\users\_user_form.cfm] not found"
"ERROR","web-0","06/28/2012","11:33:15","","Page /views/new/create.cfm [C:\dev\websites\cfw-usermanager\views\new\create.cfm] not found"
"ERROR","web-0","06/28/2012","11:36:00","","variable [CUSTOMER] doesn't exist"
"ERROR","web-0","06/28/2012","12:18:48","","key [role] doesn't exist in struct (keys:ID)"
"ERROR","web-0","06/28/2012","13:30:57","","component [controllers.Sessions] has no  function with name [$initControllerClass]"
"ERROR","web-0","06/28/2012","13:31:12","","component [controllers.Sessions] has no  function with name [$initControllerClass]"
"ERROR","web-0","06/28/2012","13:33:03","","Component [models.User] has no acessible Member with name [ROLE]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","06/28/2012","22:25:50","","variable [USER] doesn't exist"
"ERROR","web-0","06/28/2012","22:48:29","","Page /plugins/SingleTableInheritance/SingleTableInheritance.cfc [C:\dev\websites\cfw-usermanager\plugins\SingleTableInheritance\SingleTableInheritance.cfc] not found"
